//ID,DBName,kROName,iROName,Lvl,HP,SP,BaseExp,JobExp,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,ADelay,aMotion,dMotion,MVPExp,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,//Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
//===================================================================================================================================================================================================================================================================================================================================================================================================================
1590,G_GEOGRAPHER,Planta Carnívora,Planta Carnívora,56,8071,0,0,0,3,467,621,28,26,1,66,47,60,68,44,10,12,1,3,62,0x00000084,2000,1308,1008,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1591,A_LUNATIC,Lunático,Lunático,29,2334,0,0,0,1,221,245,10,20,1,15,22,5,40,15,10,12,0,2,60,0x000000A1,200,1456,456,336,0,0,0,,0,,0,,508,2000,0,,0,,0,,0,,0,,0,,0,,0,,0,
1592,PIRATA,Pirata,Pirata,99,500000,0,1,1,1,3000,4000,60,27,500,120,100,100,100,100,10,12,1,7,20,0x00000791,100,1100,560,580,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1593,A_ANCIENT_MUMMY,Múmia Anciã,Múmia Anciã,52,8613,0,0,0,1,830,930,40,27,58,47,42,5,69,26,10,12,1,1,69,0x000000B5,175,1772,120,384,0,0,0,,0,,0,,508,2000,0,,0,,0,,0,,0,,0,,0,,0,,0,
1594,G_FREEZER,Congelador,Congelador,72,8636,0,0,0,2,671,983,55,43,69,41,59,5,67,100,10,12,1,2,41,0x00003695,250,1452,483,528,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1595,G_MARIN,Marin,Marin,15,742,0,0,0,1,39,43,0,10,1,10,10,5,35,15,10,12,1,3,41,0x00000081,400,1872,672,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1596,G_TAMRUAN,Tamruan,Tamruan,52,10234,0,0,0,1,489,534,15,35,80,62,38,75,72,15,10,12,2,6,67,0x0000318D,140,512,1152,672,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1597,G_GARGOYLE,Namekuji,Namekuji,77,243690,1,0,2700000,1,2219,3169,20,10,94,98,90,94,200,100,0,0,1,0,20,0x00000081,2000,1320,0,300,0,0,0,,0,,0,,526,2,0,,0,,0,,0,,0,,0,,0,,0,,0,
1598,G_BLAZZER,Labareda,Labareda,43,8252,0,0,0,2,533,709,50,40,1,52,50,39,69,40,10,12,1,6,43,0x00003395,180,1732,1332,540,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1599,G_WHISPER_BOSS,Cochicho,Cochicho,34,5040,0,0,0,1,198,239,0,45,1,51,14,0,60,0,10,12,0,6,48,0x00003795,250,2536,1536,672,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1600,G_HEATER,Aquecedor,Aquecedor,68,11020,0,0,0,2,683,1008,40,42,69,47,25,5,71,100,10,12,1,2,43,0x00003695,250,1452,483,528,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1601,TARTARUGA,Tartaruga,Tartaruga,130,451000,0,3500,450000,2,890,930,20,20,300,300,300,300,300,300,10,12,1,2,21,0x3495,250,1100,483,528,0,0,0,0,0,0,0,0,935,100,967,50,7062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,G_SOLIDER,Soldado,Soldado,70,12099,0,0,0,2,797,979,57,43,69,35,85,5,74,100,10,12,1,2,42,0x00003695,250,1452,483,528,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1603,G_BIGFOOT,Pé-Grande,Pé-Grande,25,1619,0,0,0,1,198,220,10,0,1,25,55,15,20,25,10,12,2,2,22,0x00000091,300,1260,192,192,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1604,G_GIANT_HONET,Zangão Gigante,Zangão Gigante,56,13105,0,0,0,1,650,852,38,43,35,38,32,10,71,64,10,12,0,4,24,0x00003795,155,1292,792,340,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1605,G_DARK_ILLUSION,Ilusão das Trevas,Ilusão das Trevas,77,103631,0,0,0,2,1300,1983,64,70,5,100,40,100,97,40,10,12,2,6,89,0x000037B5,145,1024,768,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1606,G_GARM_BABY,Bebê Hatii,Bebê Hatii,61,20199,0,0,0,1,680,1179,34,13,45,30,56,55,85,30,10,12,1,2,41,0x00003885,450,879,672,576,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1607,G_GOBLINE_XMAS,Goblin Natalino,Goblin Natalino,25,1176,0,0,0,1,118,140,10,5,1,53,25,20,38,45,10,12,1,7,24,0x00003695,100,1120,620,240,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1608,G_THIEF_BUG__,Besouro Ladrão Macho,Besouro Ladrão Macho,19,583,0,0,0,1,76,88,15,5,1,29,16,5,36,0,10,12,1,4,27,0x0000318D,300,988,288,768,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1609,G_DANCING_DRAGON,Zhu Po Long,Zhu Po Long,54,9136,0,3030,769,2,550,789,39,10,55,62,55,25,72,22,10,12,1,9,44,0x000000A3,160,600,840,504,0,0,0,,0,,0,,570,500,571,50,572,20,515,10000,0,,0,,0,,668,100,0,,0,
1610,A_MUNAK,Munak,Munak,30,2872,0,0,0,1,40,50,0,0,1,15,20,5,120,15,10,12,1,1,89,0x000039A5,100,2468,768,288,0,0,0,,0,,0,,508,2000,0,,0,,0,,0,,0,,0,,0,,0,,0,
1611,A_BON_GUN,Bongun,Bongun,32,3520,0,0,0,1,220,260,0,0,45,15,36,10,48,15,10,12,1,1,89,0x000031B5,200,1720,500,420,0,0,0,,0,,0,,508,2000,0,,0,,0,,0,,0,,0,,0,,0,,0,
1612,A_HYEGUN,Hyegun,Yao Jun,56,9981,0,0,0,1,710,1128,12,10,60,40,36,10,73,15,10,12,1,1,89,0x000039A5,180,890,1320,720,0,0,0,,0,,0,,508,2000,0,,0,,0,,0,,0,,0,,0,,0,,0,
1613,METALING,Metaling,Metaling,26,889,0,492,249,1,135,270,5,3,30,15,10,18,35,2,10,12,0,0,20,0x00000083,300,384,672,480,0,0,0,,0,,0,,7325,4000,1002,1000,998,500,7126,1000,7317,200,13103,5,7312,5000,0,,0,,4341,1
1614,MINERAL,Mineral,Mineral,56,7950,0,3563,1768,1,723,812,29,35,60,52,35,21,67,32,10,12,0,0,40,0x00000091,250,648,480,360,0,0,0,,0,,0,,7321,3000,728,500,714,2,984,80,1011,800,715,100,969,2,0,,0,,4339,1
1615,OBSIDIANA,Obsidiana,Obsidiana,50,8812,0,2799,1802,1,841,980,35,5,62,32,42,24,61,55,10,12,0,0,42,0x00003885,350,720,864,504,0,0,0,,0,,0,,7315,3000,730,500,1003,500,985,50,999,500,1263,10,0,,0,,0,,4338,1
1616,PITMAN,Mineiros,Mineiros,43,5015,0,1799,1083,1,290,486,22,26,0,15,5,5,52,36,10,12,2,1,42,0x00000091,180,960,336,300,0,0,0,,0,,0,,7318,3000,7319,500,998,800,999,500,1003,100,1041,1000,7327,80,0,,0,,4335,1
1617,WASTE_STOVE,Fornalha Velha,Fornalha Velha,68,15895,0,4412,1135,1,692,1081,23,10,20,69,55,5,59,77,10,12,2,0,20,0x00003885,300,1152,528,360,0,0,0,,0,,0,,7323,1000,7068,1000,998,500,625,50,1002,1000,604,50,7319,3800,0,,0,,4332,1
1618,Barata,Barata,Barata,55,36000,0,400,1,1,205,225,10,10,210,210,210,210,210,210,10,12,2,4,20,0x3695,350,420,576,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,BACTERIA,Bactéria,Bactéria,30,10800,0,120,1,1,70,90,10,10,120,120,120,120,120,120,10,12,0,4,20,0x81,150,720,360,360,0,0,0,0,0,0,0,0,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,NOXIOUS,Bolha Tóxica,Bolha Tóxica,80,250000,1,0,3000000,1,2500,3500,20,60,95,100,100,95,200,100,10,12,1,0,68,0x00003885,350,768,1440,672,0,0,0,,0,,0,,7565,10,0,,0,,0,,0,,0,,0,,0,,0,,0,
1621,VENOMOUS,Bolha Venenosa,Bolha Venenosa,80,250000,1,0,3000000,1,2500,3500,20,49,95,100,100,95,200,100,10,12,1,0,25,0x00003885,350,768,1440,672,0,0,0,,0,,0,,7565,10,0,,0,,0,,0,,0,,0,,0,,0,,0,
1622,TEDDY_BEAR,Ursinho,Ursinho,71,8109,0,5891,3455,1,621,1432,19,32,5,155,32,41,121,26,10,12,0,0,60,0x00003295,200,512,780,504,0,0,0,,0,,0,,7317,3800,518,1000,615,300,13106,5,5113,50,2652,10,985,100,0,,0,,4340,1
1623,RSX_0806,RSX-0806,RSX-0806,86,560733,0,31010,32011,1,2740,5620,39,41,85,51,30,25,93,84,10,12,2,0,60,0x000037B5,220,128,1104,240,15505,10000,607,5500,5104,3500,732,5500,7093,6000,999,5000,644,5000,617,1000,7327,5000,1242,50,1531,20,1230,10,0,,4342,1
1624,G_WASTE_STOVE,Fornalha Velha,Fornalha Velha,68,15895,0,0,0,1,500,889,23,10,20,69,55,5,79,77,10,12,2,0,20,0x00003885,220,1152,528,360,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1625,G_PORCELLIO,Porcellio,Porcellio,43,5523,0,1024,693,1,164,494,0,8,0,31,21,50,64,85,10,12,0,4,62,0x00003985,150,720,360,360,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1627,ANOPHELES,Mosca,Mosca,1,5,1,0,2700000,1,1,1,1,1,1,1,1,1,1,1,10,12,0,4,64,0x40,200,140,864,430,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0
1628,SARU,Saru,Saru,45,34000,0,350,1,1,170,190,10,10,210,210,210,210,210,210,10,12,0,2,20,0x3081,300,140,960,504,0,0,0,0,0,0,0,0,0,0,0,0,942,50,513,100,2302,20,0,0,0,0,0,0,0,0,0,0
1629,HILL_WIND,Hill Wind,Hill Wind,43,3189,0,1800,1100,3,290,480,10,15,21,42,31,50,41,23,10,12,1,2,64,0x00003885,200,336,540,432,0,0,0,,0,,0,,517,1000,528,1000,0,,0,,0,,0,,0,,0,,0,,4345,1
1630,BACSOJIN_,Dama de Branco,Dama de Branco,85,253221,0,45250,16445,3,1868,6124,20,55,52,65,44,112,152,35,10,12,2,7,64,0x000039A5,130,576,960,480,22625,10000,607,5500,2513,2000,617,5000,1020,5500,603,5000,617,3000,7165,3000,7166,1000,747,500,0,,2234,10,0,,4372,1
1631,CHUNG_E_,Chung E,Green Maiden,59,23900,0,4256,920,2,460,1050,8,15,38,65,43,30,90,15,10,12,1,7,44,0x00003885,150,1728,816,1188,0,0,0,,0,,0,,7053,4200,740,100,1806,10,518,500,0,,0,,5042,50,0,,0,,4373,1
1632,GREMLIN,Gremlin,Gremlin,130,399000,0,3500,1768,1,884,924,20,20,300,300,300,300,300,300,10,12,2,6,22,0x91,140,432,540,432,0,0,0,0,0,0,0,0,7340,1,0,0,719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,BEHOLDER,Beholder,Beholder,56,7950,0,4821,3822,6,723,812,17,30,60,62,25,59,85,32,10,12,0,0,44,0x00000091,190,336,840,360,0,0,0,,0,,0,,576,3000,605,100,996,100,985,10,0,,0,,603,2,0,,0,,4356,1
1634,JOUNIN,Jounin,Jounin,93,1845997,0,5000,9418990,1,2267,3015,67,40,300,300,300,600,150,300,10,12,1,7,20,0x79F,170,76,384,288,0,0,0,0,0,0,0,0,968,10000,12040,9,1008,1,7022,9,7437,40,7524,1,7023,1,7500,20,0,0,0,0
1635,ANBU,Anbu,Anbu,99,3111230,0,9050,923900,1,4189,8289,37,60,400,400,1,400,600,400,10,12,1,7,20,0x4B9D,180,76,384,288,0,0,0,0,0,0,0,0,7157,40,7017,60,7187,40,7611,1,7305,2,7442,1,7329,40,7501,20,2422,10,0,0
1636,CHUNIN,Chunin,Chunin,70,84000,0,1200,1,1,360,380,10,10,300,150,300,100,200,30,10,12,1,7,20,0xE95,180,76,384,288,0,0,0,0,0,0,0,0,7156,40,7110,20,901,2000,7211,10,911,100,7524,1,12040,1,1465,10,0,0,7499,20
1637,MAGALETA,Magaleta,Margaretha Sorin,90,61282,0,100000,117800,1,1300,2053,35,60,1,9,97,145,88,40,10,12,1,7,66,0x00003295,180,1152,384,288,0,0,0,,0,,0,,7347,2000,2607,20,1602,200,1561,10,2327,1,603,50,,,0,,0,,4364,1
1638,SHECIL,Shecil,Cecil Damon,82,58900,0,100000,118260,14,1226,1854,25,15,1,145,27,32,134,80,10,12,1,7,64,0x00003095,180,76,384,288,0,0,0,,0,,0,,7345,3000,0,,2331,10,1711,100,0,,603,50,,,0,,0,,4368,1
1639,KATRINN,Katrinn,Kathryne Keyron,92,47280,0,100000,116470,1,497,1697,10,74,1,5,77,180,110,39,10,12,1,7,68,0x00003295,150,1152,384,288,0,0,0,,0,,0,,7345,3000,603,50,1611,200,1620,5,2102,30,5085,1,2404,20,0,,0,,4366,1
1640,G_SEYREN,Lorde Seyren,Lorde Seyren,99,347590,0,18000,10000,1,4238,5040,72,37,120,110,81,65,130,52,10,12,1,7,83,0x000037B5,100,76,384,288,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,617,10,0,,0,
1641,G_EREMES,Algoz Eremes,Algoz Eremes,99,211230,0,18000,10000,1,3189,5289,27,39,90,181,62,37,122,60,10,12,1,7,85,0x000037B5,100,76,384,288,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,617,10,0,,0,
1642,G_HARWORD,Mestre-Ferreiro Howard,Mestre-Ferreiro Howard,99,310000,0,18000,10000,1,4822,5033,66,36,100,73,112,35,136,60,10,12,1,7,81,0x000037B5,100,76,384,288,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,617,10,0,,0,
1643,G_MAGALETA,Suma-Sacerdotisa Margaretha,Suma-Sacerdotisa Margaretha,99,182910,0,18000,10000,1,1688,2580,35,78,1,84,64,182,92,100,10,12,1,7,86,0x000037B5,125,1152,384,288,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,617,10,0,,0,
1644,G_SHECIL,Atiradora de Elite Cecil,Atiradora de Elite Cecil,99,209000,0,18000,10000,14,1892,5113,22,35,1,180,39,67,193,130,10,12,1,7,84,0x000037B5,100,76,384,288,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,617,10,0,,0,
1645,G_KATRINN,Arquimaga Kathryne,Arquimaga Kathryne,99,189920,0,18000,10000,1,497,2094,10,88,1,89,42,223,128,93,10,12,1,7,68,0x000037B5,150,1152,384,288,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,617,10,0,,0,
1646,B_SEYREN,Lorde Seyren,Lorde Seyren,99,1647590,0,4835600,1569970,1,7238,11040,72,37,120,110,81,65,130,52,10,12,1,7,83,0x000037B5,100,76,384,288,2417800,10000,617,5500,603,5000,732,2000,1132,2500,2342,3500,2412,9000,1470,3500,1469,3000,1166,2500,1415,1500,0,,0,,4357,1
1647,B_EREMES,Algoz Eremes,Algoz Eremes,99,1411230,0,4083400,1592380,1,4189,8289,37,39,90,181,62,37,122,60,10,12,1,7,85,0x000037B5,100,76,384,288,2041700,10000,617,5500,603,5000,732,2000,1234,1500,1230,1500,2319,9000,1233,3500,1232,3500,1265,3500,13002,3500,0,,0,,4359,1
1648,B_HARWORD,Mestre-Ferreiro Howard,Mestre-Ferreiro Howard,99,1460000,0,4002340,1421000,1,7822,8251,66,36,100,73,112,35,136,60,10,12,1,7,82,0x000037B5,100,76,384,288,2001170,10000,617,5500,603,5000,732,2000,1138,3500,1140,2500,2318,9000,1365,3500,1364,3500,1369,2500,1368,3500,0,,0,,4361,1
1649,B_MAGALETA,Suma-Sacerdotisa Margaretha,Suma-Sacerdotisa Margaretha,99,1092910,0,4257000,1318800,1,4688,5580,35,78,1,84,64,182,92,100,10,12,1,7,86,0x000037B5,125,1152,384,288,2128500,10000,617,5500,603,5000,732,2000,1814,3500,2615,2500,2513,9000,1557,3500,1527,3500,1528,2500,1560,3500,0,,0,,4363,1
1650,muralha,Muralha Nível 1,Muralha Nível 1,1,1000,0,0,0,14,4892,9113,22,35,1,180,39,67,193,130,10,12,1,7,84,0x40,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,muralha,Muralha Nível 2,Muralha Nível 2,2,2000,0,0,0,14,4892,9113,22,35,1,180,39,67,193,130,10,12,1,7,84,0x40,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,muralha,Muralha Nível 3,Muralha Nível 3,3,3000,0,0,0,14,4892,9113,22,35,1,180,39,67,193,130,10,12,1,7,84,0x40,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,muralha,Muralha Nível 4,Muralha Nível 4,4,4000,0,0,0,14,4892,9113,22,35,1,180,39,67,193,130,10,12,1,7,84,0x40,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,muralha,Muralha Nível 5,Muralha Nível 5,5,5000,0,0,0,14,4892,9113,22,35,1,180,39,67,193,130,10,12,1,7,84,0x40,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,ARMAIAE,Monstro Katon C,Monstro Katon C,25,68978,0,100,656234,2,1360,2560,45,45,450,380,400,450,400,340,10,12,1,2,43,0x587,400,1872,672,480,0,0,0,0,0,0,0,0,13161,10,13100,100,13152,50,13162,10,13101,100,13153,50,13166,10,13105,100,13157,50,0,0
1656,GENIN,Genin,Genin,25,12000,0,120,1,1,70,90,5,5,120,30,120,120,150,20,9,12,1,7,20,0x681,100,576,432,288,0,0,0,0,0,0,0,0,7069,200,7005,200,7014,60,7072,40,12040,1,0,0,0,0,0,0,0,0,7498,201656
1657,RAWREL,Rawrel,Laurell Weinder,61,6168,0,4620,30,1,430,517,8,48,1,41,5,120,45,10,10,12,1,7,48,0x00003885,150,576,432,288,0,0,0,,0,,0,,934,1000,1616,1,2102,5,1608,50,2322,10,2333,30,2607,1,0,,0,,4350,1
1658,B_YGNIZEM,Ygnizem,Egnigem Cenia,79,214200,0,258760,86000,1,3890,5690,48,25,82,60,45,31,110,40,10,12,1,7,43,0x000037B5,100,1008,864,288,129380,10000,617,5500,603,5000,732,2000,1162,1000,644,5000,603,5000,1167,1000,2320,1000,2406,1000,1130,1000,644,1000,0,,4352,1
1659,G_WHIKEBAIN,Whikebain,Wickebine Tres,62,7320,0,0,0,1,593,789,9,12,1,102,34,23,74,30,10,12,1,7,65,0x00003885,120,1008,864,288,0,0,0,,0,,0,,0,,644,10,0,,0,,0,,0,,0,,0,,0,,0,
1660,G_ARMAIA,Armaia,Armeyer Dinze,66,7110,0,0,0,1,650,813,42,6,5,36,40,15,80,60,10,12,1,7,62,0x00003885,120,1008,864,288,0,0,0,,0,,0,,0,,644,10,0,,0,,0,,0,,0,,0,,0,,0,
1661,G_EREND,Erend,Errende Ebecee,59,6980,0,0,0,1,796,1059,14,30,1,31,41,93,60,30,10,12,1,7,46,0x00003885,130,1008,864,288,0,0,0,,0,,0,,0,,644,10,0,,0,,0,,0,,0,,0,,0,,0,
1662,G_KAVAC,Kavac,Kavach Icarus,60,7899,0,0,0,9,584,804,12,5,48,100,10,20,118,40,10,12,1,7,44,0x00003885,150,1008,864,288,0,0,0,,0,,0,,0,,644,10,0,,0,,0,,0,,0,,0,,0,,0,
1663,G_RAWREL,Rawrel,Laurell Weinder,61,6168,0,0,0,1,330,417,8,48,1,41,5,100,45,10,10,12,1,7,48,0x00003885,150,1008,864,288,0,0,0,,0,,0,,0,,644,10,0,,0,,0,,0,,0,,0,,0,,0,
1664,POTON_CANON,Pássaro de Argíla,Photon Cannon,99,1000000,0,1,1,9,5000,5000,1,1,100,100,100,100,300,100,10,12,2,0,40,0x00000F95,80,480,480,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1665,POTON_CANON_1,Falcão de Argíla,Falcão de Argíla,99,1000000,0,1,1,9,5000,5000,1,30,100,100,100,100,300,100,10,12,2,0,40,0x00000E9D,50,480,480,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1666,POTON_CANON_2,Inseto de Argíla,Inseto de Argíla,99,1000000,0,1,2700,9,5000,5000,30,30,100,100,100,100,300,100,10,12,2,0,40,0x00000F9D,100,480,480,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1667,POTON_CANON_3,Uchiha Sasuke,Uchiha Sasuke,99,12000000,1000000,1,2300,3,9999,9999,50,50,250,250,250,250,250,250,14,12,1,0,40,0x000007BD,70,480,480,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1668,ARCHDAM,Monstro Fuuton E,Monstro Fuuton E,1,58978,0,100,456234,2,360,560,45,45,350,280,300,350,300,340,10,12,0,2,24,0x507,400,1872,672,480,0,0,0,0,0,0,0,0,578,140,13104,100,13156,50,574,140,13150,100,13159,50,0,0,0,0,0,0,0,0
1669,DIMIK,Dimik,Dimik,77,10000,0,0,0,5,1040,1880,45,28,15,35,40,15,120,42,10,12,1,0,40,0x00003885,200,576,720,432,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1670,DIMIK_1,Dimik,Dimik,79,16000,0,6400,3500,7,1140,1980,45,28,15,88,20,20,120,40,10,12,1,0,44,0x00003885,150,576,720,432,0,0,0,,0,,0,,7319,2000,7352,50,999,300,7094,300,13153,5,984,10,0,,0,,0,,4370,1
1671,DIMIK_2,Dimik,Dimik,89,29000,0,8000,5000,5,1440,2280,45,28,15,40,30,30,150,70,10,12,1,0,41,0x00003885,200,576,720,432,0,0,0,,0,,0,,7319,2000,7353,50,999,300,7094,300,2656,10,984,10,0,,0,,0,,4370,1
1672,DIMIK_3,Dimik,Dimik,80,19000,0,5900,2800,5,1240,2080,68,28,15,30,78,20,120,30,10,12,1,0,42,0x00003885,200,576,720,432,0,0,0,,0,,0,,7319,2000,7354,50,999,300,7094,300,2656,10,984,10,0,,13169,5,0,,4370,1
1673,DIMIK_4,Dimik,Dimik,82,13900,0,5800,4500,5,1840,2840,45,28,15,20,20,10,120,30,10,12,1,0,43,0x00003885,200,576,720,432,0,0,0,,0,,0,,7319,2000,7355,50,999,300,7094,300,2656,10,984,10,0,,0,,0,,4370,1
1674,MONEMUS,Kyuubi Naruto,Kyuubi Naruto,99,10000000,99999999,70000000,70000000,3,9999,9999,50,70,250,250,250,250,250,250,14,12,1,7,23,0x00000FBD,150,150,150,150,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1675,VENATU,Venatu,Venatu,77,8000,0,0,0,2,1200,1800,35,20,5,26,24,5,75,40,10,12,1,0,43,0x00003885,150,504,1020,360,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1676,VENATU_1,Venatu,Venatu,72,8900,0,4000,2000,2,800,1400,30,20,5,26,24,5,82,30,10,12,1,0,40,0x00003885,150,504,1020,360,0,0,0,,0,,0,,7317,2000,7356,350,999,300,7094,300,13157,5,985,10,0,,0,,0,,4369,1
1677,VENATU_2,Teste 1,Teste 1,1,1,0,1613.5,1,1,1,2,1,0,1,1,1,1,1,30,1,1,0,3,20,0x40,1,5000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,VENATU_3,Teste 2,Teste 2,1,1,0,2305,1,1,1,2,1,0,1,1,1,1,1,30,1,1,0,3,20,0x40,1,5000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,VENATU_4,Teste 3,Teste 3,1,1,0,2766,1,1,1,2,1,0,1,1,1,1,1,30,1,1,0,3,20,0x40,1,5000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,HILL_WIND_1,Teste 4,Teste 4,1,1,0,3457.5,1,1,1,2,1,0,1,1,1,1,1,30,1,1,0,3,20,0x40,1,5000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,GEMINI,Teste 5,Teste 5,1,1,0,20676.6,1,1,1,2,1,0,1,1,1,1,1,30,1,1,0,3,20,0x40,1,5000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,REMOVAL,Teste 6,Teste 6,1,1,0,29538,1,1,1,2,1,0,1,1,1,1,1,30,1,1,0,3,20,0x40,1,5000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,APOCALIPS_H,Teste 7,Teste 7,1,1,0,35445.6,1,1,1,2,1,0,1,1,1,1,1,30,1,1,0,3,20,0x40,1,5000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,ORC_BABY,Teste 8,Teste 8,1,1,0,44307,1,1,1,2,1,0,1,1,1,1,1,30,1,1,0,3,20,0x40,1,5000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,GREEN_IGUANA,Grove,Grove,54,6444,0,2400,2050,1,550,650,0,10,1,52,64,5,98,14,10,12,1,2,42,0x00000083,200,720,528,432,0,0,0,,0,,0,,521,1500,903,1000,520,1000,511,1000,528,2000,606,10,511,1,0,,0,,4377,1
1688,JOUNIN,Mestre Taijutsu,Mestre Taijutsu,99,23000000,3000,2,6,1,2500,7500,15,15,999,60,600,700,999,250,8,12,1,7,20,0x1BA5,225,2225,350,350,10,10000,516,10000,12208,10000,7206,10000,749,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,BREEZE,Breeze,Breeze,56,5099,0,2390,1340,2,94,215,7,32,1,96,6,38,91,45,10,12,1,0,64,0x00003885,100,140,384,504,0,0,0,,0,,0,,945,500,706,10,2270,10,511,100,604,10,2269,10,996,10,0,,0,,4390,1
1693,PLASMA_Y,Torre konoha,Torre konoha 1,99,2500,0,2200,2100,15,10000,50000,200,200,400,200,200,200,9999,200,15,15,2,2,80,0xC4,100,608,1440,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
